,imageId,task1,classnum
22961,39251,dress,1
22962,39252,outerwear,1
22963,39253,dress,1
22964,39256,dress,1
22965,39259,pants,1
22966,39260,pants,1
22967,39262,outerwear,1
22968,39264,pants,1
22969,39265,dress,1
22970,39266,outerwear,1
22971,39267,pants,1
22972,39269,pants,1
22973,39271,outerwear,1
22974,39274,outerwear,1
22975,39276,pants,1
22976,39278,pants,1
22977,39281,outerwear,1
22978,39282,shoe,1
22979,39283,dress,1
22980,39285,outerwear,1
22981,39286,outerwear,1
22982,39288,dress,1
22983,39289,outerwear,1
22984,39291,outerwear,1
22985,39293,outerwear,1
22986,39294,dress,1
22987,39296,outerwear,1
22988,39297,pants,1
22989,39299,outerwear,1
22990,39300,outerwear,1
22991,39301,pants,1
22992,39302,outerwear,1
22993,39303,shoe,1
22994,39306,shoe,1
22995,39307,pants,1
22996,39308,outerwear,1
22997,39309,pants,1
22998,39312,pants,1
22999,39313,pants,1
23000,39315,dress,1
23001,39317,shoe,1
23002,39318,dress,1
23003,39319,outerwear,1
23004,39320,shoe,1
23005,39321,outerwear,1
23006,39323,outerwear,1
23007,39324,shoe,1
23008,39326,outerwear,1
23009,39327,pants,1
23010,39328,outerwear,1
23011,39329,shoe,1
23012,39330,shoe,1
23013,39331,pants,1
23014,39333,dress,1
23015,39335,dress,1
23016,39337,pants,1
23017,39338,dress,1
23018,39339,pants,1
23019,39340,dress,1
23020,39341,pants,1
23021,39342,outerwear,1
23022,39344,outerwear,1
23023,39347,dress,1
23024,39348,dress,1
23025,39349,shoe,1
23026,39350,shoe,1
23027,39352,outerwear,1
23028,39353,outerwear,1
23029,39354,shoe,1
23030,39355,outerwear,1
23031,39356,dress,1
23032,39357,outerwear,1
23033,39358,outerwear,1
23034,39360,shoe,1
23035,39361,pants,1
23036,39363,outerwear,1
23037,39364,dress,1
23038,39365,dress,1
23039,39367,pants,1
23040,39368,shoe,1
23041,39369,pants,1
23042,39370,shoe,1
23043,39372,shoe,1
23044,39373,outerwear,1
23045,39374,dress,1
23046,39375,pants,1
23047,39376,outerwear,1
23048,39377,pants,1
23049,39379,dress,1
23050,39380,outerwear,1
23051,39381,pants,1
23052,39384,shoe,1
23053,39385,dress,1
23054,39386,pants,1
23055,39388,pants,1
23056,39389,outerwear,1
23057,39392,dress,1
23058,39393,dress,1
23059,39394,pants,1
23060,39396,dress,1
23061,39397,outerwear,1
23062,39399,pants,1
23063,39400,shoe,1
23064,39401,dress,1
23065,39402,outerwear,1
23066,39403,outerwear,1
23067,39405,outerwear,1
23068,39406,outerwear,2
23069,39406,pants,2
23070,39407,outerwear,1
23071,39408,shoe,1
23072,39409,pants,1
23073,39412,pants,1
23074,39413,outerwear,1
23075,39415,outerwear,1
23076,39416,outerwear,1
23077,39418,shoe,1
23078,39420,dress,1
23079,39423,shoe,1
23080,39424,shoe,1
23081,39425,dress,1
23082,39427,outerwear,1
23083,39428,outerwear,1
23084,39429,outerwear,1
23085,39432,shoe,1
23086,39434,outerwear,1
23087,39435,outerwear,1
23088,39436,outerwear,1
23089,39438,outerwear,1
23090,39439,dress,1
23091,39440,outerwear,1
23092,39443,outerwear,1
23093,39444,outerwear,1
23094,39445,shoe,1
23095,39446,outerwear,1
23096,39447,pants,1
23097,39449,outerwear,1
23098,39450,shoe,1
23099,39453,dress,1
23100,39457,outerwear,1
23101,39458,outerwear,1
23102,39459,pants,1
23103,39467,outerwear,1
23104,39468,outerwear,1
23105,39471,pants,1
23106,39472,outerwear,1
23107,39473,outerwear,1
23108,39474,outerwear,1
23109,39476,dress,1
23110,39477,pants,1
23111,39478,pants,1
23112,39483,outerwear,1
23113,39484,dress,1
23114,39485,outerwear,1
23115,39486,pants,1
23116,39487,outerwear,1
23117,39489,shoe,1
23118,39490,shoe,1
23119,39491,shoe,1
23120,39493,pants,1
23121,39494,outerwear,1
23122,39495,outerwear,1
23123,39497,shoe,1
23124,39499,pants,1
23125,39500,outerwear,1
23126,39504,outerwear,1
23127,39505,outerwear,1
23128,39506,outerwear,1
23129,39511,outerwear,1
23130,39512,outerwear,1
23131,39513,outerwear,1
23132,39514,outerwear,1
23133,39515,pants,1
23134,39517,pants,1
23135,39519,dress,1
23136,39521,outerwear,1
23137,39522,dress,1
23138,39524,shoe,1
23139,39525,outerwear,1
23140,39527,dress,1
23141,39531,shoe,1
23142,39533,outerwear,1
23143,39534,shoe,1
23144,39535,pants,1
23145,39536,shoe,1
23146,39539,shoe,1
23147,39540,pants,1
23148,39541,outerwear,1
23149,39542,outerwear,1
23150,39543,dress,1
23151,39544,shoe,1
23152,39547,dress,1
23153,39550,dress,1
23154,39551,pants,1
23155,39553,dress,1
23156,39554,pants,1
23157,39556,dress,1
23158,39557,dress,1
23159,39560,pants,1
23160,39562,outerwear,1
23161,39563,dress,1
23162,39564,outerwear,1
23163,39567,outerwear,1
23164,39570,outerwear,1
23165,39573,shoe,1
23166,39577,shoe,1
23167,39578,outerwear,1
23168,39580,dress,1
23169,39581,outerwear,1
23170,39582,outerwear,1
23171,39584,shoe,1
23172,39586,pants,1
23173,39587,pants,1
23174,39590,outerwear,1
23175,39591,pants,1
23176,39592,outerwear,1
23177,39593,pants,1
23178,39594,shoe,1
23179,39596,outerwear,1
23180,39597,pants,1
23181,39598,outerwear,1
23182,39601,outerwear,1
23183,39602,pants,1
23184,39606,pants,1
23185,39607,pants,1
23186,39608,shoe,1
23187,39609,outerwear,1
23188,39611,shoe,1
23189,39612,outerwear,1
23190,39613,pants,1
23191,39614,outerwear,1
23192,39615,shoe,1
23193,39616,outerwear,1
23194,39619,pants,1
23195,39620,outerwear,1
23196,39621,outerwear,1
23197,39626,pants,1
23198,39629,outerwear,1
23199,39631,shoe,1
23200,39632,outerwear,1
23201,39634,outerwear,1
23202,39635,dress,1
23203,39636,outerwear,1
23204,39637,outerwear,1
23205,39638,shoe,1
23206,39640,pants,1
23207,39641,pants,1
23208,39645,dress,1
23209,39646,outerwear,1
23210,39649,shoe,1
23211,39650,outerwear,1
23212,39652,outerwear,1
23213,39654,dress,1
23214,39655,outerwear,1
23215,39657,pants,1
23216,39658,pants,1
23217,39659,dress,1
23218,39662,shoe,1
23219,39663,dress,1
23220,39664,dress,1
23221,39665,shoe,1
23222,39666,shoe,1
23223,39667,outerwear,1
23224,39670,pants,1
23225,39672,shoe,1
23226,39673,outerwear,1
23227,39674,pants,1
23228,39675,outerwear,1
23229,39676,outerwear,1
23230,39677,outerwear,1
23231,39678,outerwear,1
23232,39679,pants,1
23233,39680,pants,1
23234,39682,pants,1
23235,39683,outerwear,1
23236,39684,shoe,1
23237,39685,outerwear,1
23238,39686,shoe,1
23239,39688,dress,1
23240,39689,dress,1
23241,39690,pants,1
23242,39692,pants,1
23243,39693,pants,1
23244,39694,outerwear,1
23245,39695,outerwear,1
23246,39696,shoe,1
23247,39697,shoe,1
23248,39699,shoe,1
23249,39701,outerwear,1
23250,39702,outerwear,1
23251,39703,pants,1
23252,39706,outerwear,1
23253,39707,outerwear,1
23254,39708,outerwear,1
23255,39711,pants,1
23256,39712,pants,1
23257,39713,shoe,1
23258,39714,shoe,1
23259,39716,pants,1
23260,39718,outerwear,1
23261,39720,shoe,1
23262,39722,pants,1
23263,39723,pants,1
23264,39726,shoe,1
23265,39727,shoe,1
23266,39728,outerwear,1
23267,39730,dress,1
23268,39731,pants,1
23269,39733,pants,1
23270,39734,pants,1
23271,39735,dress,1
23272,39736,pants,1
23273,39737,pants,1
23274,39738,outerwear,1
23275,39740,pants,1
23276,39741,dress,1
23277,39742,dress,1
23278,39743,shoe,1
23279,39744,shoe,1
23280,39747,pants,1
23281,39748,pants,1
23282,39749,outerwear,1
23283,39750,pants,1
23284,39753,outerwear,1
23285,39754,outerwear,1
23286,39756,pants,1
23287,39758,outerwear,1
23288,39759,pants,1
23289,39760,outerwear,1
23290,39761,dress,1
23291,39762,pants,1
23292,39763,pants,1
23293,39765,pants,1
23294,39766,shoe,1
23295,39767,outerwear,1
23296,39771,outerwear,1
23297,39773,outerwear,1
23298,39776,shoe,1
23299,39777,dress,1
23300,39779,dress,1
23301,39780,pants,1
23302,39781,outerwear,1
23303,39782,pants,1
23304,39783,dress,1
23305,39784,outerwear,1
23306,39788,outerwear,1
23307,39791,outerwear,1
23308,39792,pants,1
23309,39797,outerwear,1
23310,39803,dress,1
23311,39804,outerwear,1
23312,39805,dress,1
23313,39806,outerwear,1
23314,39807,outerwear,1
23315,39808,outerwear,1
23316,39812,shoe,1
23317,39813,dress,1
23318,39815,dress,1
23319,39817,outerwear,1
23320,39818,pants,1
23321,39819,pants,1
23322,39821,outerwear,1
23323,39822,outerwear,1
23324,39824,outerwear,1
23325,39826,pants,1
23326,39828,shoe,1
23327,39830,pants,1
23328,39831,outerwear,1
23329,39832,pants,1
23330,39834,pants,1
23331,39835,outerwear,1
23332,39836,pants,1
23333,39837,outerwear,1
23334,39838,shoe,1
23335,39839,dress,1
23336,39840,outerwear,1
23337,39841,shoe,1
23338,39842,pants,1
23339,39843,dress,1
23340,39844,outerwear,1
23341,39848,shoe,1
23342,39849,pants,1
23343,39855,shoe,1
23344,39856,pants,1
23345,39857,outerwear,1
23346,39858,shoe,1
23347,39859,outerwear,1
23348,39860,shoe,1
23349,39861,dress,1
23350,39862,pants,1
23351,39863,outerwear,1
23352,39864,pants,1
23353,39865,shoe,1
23354,39866,pants,1
23355,39867,dress,1
23356,39870,pants,1
23357,39872,outerwear,1
23358,39874,outerwear,1
23359,39878,outerwear,1
23360,39879,pants,1
23361,39880,pants,1
23362,39881,pants,1
23363,39883,outerwear,1
23364,39886,shoe,1
23365,39888,pants,1
23366,39889,pants,1
23367,39890,shoe,1
23368,39892,dress,1
23369,39893,outerwear,1
23370,39894,dress,1
23371,39895,dress,1
23372,39898,outerwear,1
23373,39900,outerwear,1
23374,39903,shoe,1
23375,39905,pants,1
23376,39906,outerwear,1
23377,39907,pants,1
23378,39908,pants,1
23379,39909,pants,1
23380,39910,dress,1
23381,39912,dress,1
23382,39913,dress,1
23383,39914,outerwear,1
23384,39919,shoe,1
23385,39920,outerwear,1
23386,39922,pants,1
23387,39924,outerwear,1
23388,39927,pants,1
23389,39929,outerwear,1
23390,39930,outerwear,1
23391,39932,shoe,1
23392,39936,outerwear,1
23393,39937,shoe,1
23394,39938,outerwear,1
23395,39939,shoe,1
23396,39940,dress,1
23397,39941,shoe,1
23398,39943,outerwear,1
23399,39944,outerwear,1
23400,39945,outerwear,1
23401,39946,pants,1
23402,39947,outerwear,1
23403,39950,outerwear,1
23404,39951,shoe,1
23405,39953,pants,1
23406,39954,pants,1
23407,39955,outerwear,1
23408,39957,dress,1
23409,39958,shoe,1
23410,39960,shoe,1
23411,39962,outerwear,1
23412,39965,pants,1
23413,39966,dress,1
23414,39970,outerwear,1
23415,39972,outerwear,1
23416,39973,dress,1
23417,39974,shoe,1
23418,39975,outerwear,1
23419,39978,outerwear,1
23420,39980,dress,1
23421,39981,shoe,1
23422,39982,shoe,1
23423,39983,pants,1
23424,39985,outerwear,1
23425,39988,pants,1
23426,39989,dress,1
23427,39990,pants,1
23428,39991,shoe,1
23429,39996,outerwear,1
23430,39999,dress,1
23431,40000,shoe,1
23432,40001,shoe,1
23433,40002,shoe,1
23434,40005,outerwear,1
23435,40006,outerwear,1
23436,40007,dress,1
23437,40009,pants,1
23438,40011,outerwear,1
23439,40012,shoe,1
23440,40014,pants,1
23441,40015,outerwear,1
23442,40017,outerwear,1
23443,40018,pants,1
23444,40019,outerwear,1
23445,40020,outerwear,1
23446,40021,outerwear,1
23447,40023,outerwear,1
23448,40027,pants,1
23449,40029,outerwear,1
23450,40031,outerwear,1
23451,40032,pants,1
23452,40033,dress,1
23453,40034,shoe,1
23454,40035,shoe,1
23455,40036,dress,1
23456,40038,shoe,1
23457,40040,pants,1
23458,40041,pants,1
23459,40042,shoe,1
23460,40043,outerwear,1
23461,40044,shoe,1
23462,40045,outerwear,1
23463,40048,shoe,1
23464,40050,pants,1
23465,40052,outerwear,1
23466,40053,outerwear,1
23467,40055,outerwear,1
23468,40056,pants,1
23469,40057,dress,1
23470,40058,dress,1
23471,40063,outerwear,1
23472,40065,pants,1
23473,40066,pants,1
23474,40067,pants,1
23475,40070,outerwear,1
23476,40071,pants,1
23477,40072,pants,1
23478,40074,pants,1
23479,40077,pants,1
23480,40078,shoe,1
23481,40079,outerwear,1
23482,40080,dress,1
23483,40081,dress,1
23484,40083,outerwear,1
23485,40088,pants,1
23486,40092,pants,1
23487,40094,outerwear,1
23488,40095,pants,1
23489,40096,pants,1
23490,40098,outerwear,1
23491,40100,shoe,1
23492,40101,shoe,1
23493,40103,outerwear,1
23494,40106,pants,1
23495,40107,outerwear,1
23496,40108,pants,1
23497,40109,dress,1
23498,40110,shoe,1
23499,40111,pants,1
23500,40112,dress,1
23501,40113,outerwear,1
23502,40114,pants,1
23503,40116,outerwear,1
23504,40117,outerwear,1
23505,40118,shoe,1
23506,40119,outerwear,1
23507,40123,pants,1
23508,40124,pants,1
23509,40128,dress,1
23510,40129,outerwear,1
23511,40130,pants,1
23512,40131,dress,1
23513,40132,pants,1
23514,40133,dress,1
23515,40134,shoe,1
23516,40135,outerwear,1
23517,40136,outerwear,1
23518,40138,shoe,1
23519,40141,shoe,1
23520,40145,pants,1
23521,40146,shoe,1
23522,40147,outerwear,1
23523,40150,outerwear,1
23524,40152,outerwear,1
23525,40154,pants,1
23526,40155,outerwear,1
23527,40156,dress,1
23528,40160,pants,1
23529,40161,outerwear,1
23530,40162,outerwear,1
23531,40165,pants,1
23532,40168,pants,1
23533,40169,pants,1
23534,40170,outerwear,1
23535,40175,pants,1
23536,40178,outerwear,1
23537,40179,outerwear,1
23538,40180,pants,1
23539,40181,outerwear,1
23540,40183,pants,1
23541,40187,shoe,1
23542,40188,pants,1
23543,40189,shoe,1
23544,40192,outerwear,1
23545,40193,dress,1
23546,40195,shoe,1
23547,40197,outerwear,1
23548,40198,outerwear,1
23549,40199,dress,1
23550,40201,pants,1
23551,40202,pants,1
23552,40203,outerwear,1
23553,40204,outerwear,1
23554,40205,outerwear,1
23555,40206,dress,1
23556,40208,dress,1
23557,40210,outerwear,1
23558,40212,outerwear,1
23559,40213,pants,1
23560,40214,shoe,1
23561,40215,shoe,1
23562,40219,outerwear,1
23563,40220,shoe,1
23564,40222,shoe,1
23565,40228,outerwear,1
23566,40229,pants,1
23567,40231,outerwear,1
23568,40233,pants,1
23569,40234,dress,1
23570,40235,outerwear,1
23571,40237,dress,1
23572,40239,shoe,1
23573,40240,dress,1
23574,40241,pants,1
23575,40242,pants,1
23576,40243,dress,1
23577,40244,pants,1
23578,40245,outerwear,1
23579,40246,outerwear,1
23580,40248,pants,1
23581,40249,dress,1
23582,40250,outerwear,1
23583,40253,shoe,1
23584,40258,dress,1
23585,40261,outerwear,1
23586,40264,shoe,1
23587,40267,pants,1
23588,40269,outerwear,1
23589,40271,dress,1
23590,40272,outerwear,1
23591,40274,outerwear,1
23592,40276,outerwear,1
23593,40277,pants,1
23594,40278,outerwear,1
23595,40279,shoe,1
23596,40282,shoe,1
23597,40284,outerwear,1
23598,40285,outerwear,1
23599,40289,outerwear,1
23600,40290,pants,1
23601,40291,shoe,1
23602,40292,shoe,1
23603,40293,pants,1
23604,40294,shoe,1
23605,40295,outerwear,1
23606,40296,dress,1
23607,40297,pants,1
23608,40298,outerwear,1
23609,40299,outerwear,1
23610,40301,shoe,1
23611,40307,pants,1
23612,40309,pants,1
23613,40311,outerwear,1
23614,40312,dress,1
23615,40314,pants,1
23616,40316,outerwear,1
23617,40318,outerwear,1
23618,40320,dress,1
23619,40323,pants,1
23620,40324,pants,1
23621,40325,dress,1
23622,40326,shoe,1
23623,40327,outerwear,1
23624,40328,pants,1
23625,40329,dress,1
23626,40331,outerwear,1
23627,40333,shoe,1
23628,40334,dress,1
23629,40335,dress,1
23630,40338,pants,1
23631,40339,dress,1
23632,40340,outerwear,1
23633,40344,dress,1
23634,40345,shoe,1
23635,40346,outerwear,1
23636,40347,dress,1
23637,40348,outerwear,1
23638,40349,dress,1
23639,40350,pants,1
23640,40352,dress,1
23641,40355,shoe,1
23642,40357,shoe,1
23643,40358,pants,1
23644,40359,outerwear,1
23645,40361,pants,1
23646,40363,pants,1
23647,40364,shoe,1
23648,40365,pants,1
23649,40366,outerwear,1
23650,40367,pants,1
23651,40368,dress,1
23652,40373,pants,1
23653,40375,pants,1
23654,40376,shoe,1
23655,40377,shoe,1
23656,40379,pants,1
23657,40380,pants,1
23658,40383,pants,1
23659,40385,dress,1
23660,40386,outerwear,1
23661,40387,pants,1
23662,40388,shoe,1
23663,40389,outerwear,1
23664,40390,shoe,1
23665,40391,outerwear,1
23666,40392,shoe,1
23667,40393,dress,1
23668,40394,dress,1
23669,40395,shoe,1
23670,40397,dress,1
23671,40398,shoe,1
23672,40399,pants,1
23673,40403,outerwear,1
23674,40405,outerwear,1
23675,40406,shoe,1
23676,40407,dress,1
23677,40408,pants,1
23678,40409,outerwear,1
23679,40412,outerwear,1
23680,40414,outerwear,1
23681,40415,outerwear,1
23682,40418,shoe,1
23683,40424,outerwear,1
23684,40426,shoe,1
23685,40427,outerwear,1
23686,40430,dress,1
23687,40431,shoe,1
23688,40432,shoe,1
23689,40433,dress,1
23690,40435,outerwear,1
23691,40437,shoe,1
23692,40438,pants,1
23693,40439,pants,1
23694,40440,outerwear,1
23695,40441,pants,1
23696,40442,outerwear,1
23697,40443,outerwear,1
23698,40445,pants,1
23699,40446,shoe,1
23700,40447,pants,1
23701,40450,shoe,1
23702,40453,outerwear,1
23703,40454,dress,1
23704,40456,outerwear,1
23705,40457,pants,1
23706,40459,pants,1
23707,40464,dress,1
23708,40468,outerwear,1
23709,40469,outerwear,1
23710,40471,shoe,1
23711,40473,outerwear,1
23712,40474,pants,1
23713,40477,outerwear,1
23714,40478,dress,1
23715,40479,outerwear,1
23716,40480,outerwear,1
23717,40481,outerwear,1
23718,40485,outerwear,1
23719,40486,outerwear,1
23720,40491,shoe,1
23721,40492,shoe,1
23722,40493,dress,1
23723,40494,outerwear,1
23724,40497,shoe,1
23725,40499,dress,1
23726,40500,shoe,1
23727,40501,dress,1
23728,40504,pants,1
23729,40507,dress,1
23730,40510,shoe,1
23731,40511,dress,1
23732,40512,shoe,1
23733,40513,pants,1
23734,40514,outerwear,1
23735,40516,pants,1
23736,40517,outerwear,1
23737,40519,shoe,1
23738,40523,outerwear,1
23739,40525,pants,1
23740,40526,outerwear,1
23741,40527,outerwear,1
23742,40530,pants,1
23743,40532,shoe,1
23744,40534,outerwear,1
23745,40536,outerwear,1
23746,40538,outerwear,1
23747,40539,outerwear,1
23748,40542,outerwear,1
23749,40543,pants,1
23750,40544,outerwear,1
23751,40545,pants,1
23752,40546,dress,1
23753,40548,pants,1
23754,40550,shoe,1
23755,40551,dress,1
23756,40554,shoe,1
23757,40559,dress,1
23758,40560,shoe,1
23759,40561,outerwear,1
23760,40562,dress,1
23761,40563,pants,1
23762,40564,outerwear,1
23763,40566,shoe,1
23764,40568,outerwear,1
23765,40569,outerwear,1
23766,40570,outerwear,1
23767,40572,shoe,1
23768,40573,outerwear,1
23769,40574,dress,1
23770,40575,outerwear,1
23771,40576,pants,1
23772,40577,pants,1
23773,40578,pants,1
23774,40579,outerwear,1
23775,40580,outerwear,1
23776,40582,shoe,1
23777,40583,shoe,1
23778,40585,dress,1
23779,40586,outerwear,1
23780,40587,outerwear,1
23781,40588,pants,1
23782,40591,shoe,1
23783,40592,pants,1
23784,40593,shoe,1
23785,40595,shoe,1
23786,40596,dress,1
23787,40597,dress,1
23788,40599,outerwear,1
23789,40600,shoe,1
23790,40602,shoe,1
23791,40604,shoe,1
23792,40606,pants,1
23793,40607,pants,1
23794,40612,pants,1
23795,40613,pants,1
23796,40615,pants,1
23797,40616,pants,1
23798,40617,outerwear,1
23799,40618,outerwear,1
23800,40619,shoe,1
23801,40620,shoe,1
23802,40623,shoe,1
23803,40626,pants,1
23804,40631,shoe,1
23805,40632,outerwear,1
23806,40634,outerwear,1
23807,40635,shoe,1
23808,40636,outerwear,1
23809,40637,shoe,1
23810,40638,outerwear,1
23811,40639,outerwear,1
23812,40640,outerwear,1
23813,40641,dress,1
23814,40642,outerwear,1
23815,40643,pants,1
23816,40646,pants,1
23817,40647,shoe,1
23818,40649,pants,1
23819,40650,outerwear,1
23820,40651,pants,1
23821,40652,pants,1
23822,40655,shoe,1
23823,40657,outerwear,1
23824,40658,pants,1
23825,40660,pants,1
23826,40663,dress,1
23827,40665,outerwear,1
23828,40667,dress,1
23829,40670,dress,1
23830,40672,pants,1
23831,40673,pants,1
23832,40674,outerwear,1
23833,40677,pants,1
23834,40679,outerwear,1
23835,40681,pants,1
23836,40682,dress,1
23837,40685,shoe,1
23838,40686,outerwear,1
23839,40688,shoe,1
23840,40689,pants,1
23841,40692,dress,1
23842,40695,dress,1
23843,40697,outerwear,1
23844,40698,pants,1
23845,40700,shoe,1
23846,40701,shoe,1
23847,40702,outerwear,1
23848,40703,outerwear,1
23849,40704,outerwear,1
23850,40706,pants,1
23851,40707,dress,1
23852,40709,outerwear,1
23853,40712,pants,1
23854,40714,shoe,1
23855,40716,dress,1
23856,40717,shoe,1
23857,40720,pants,1
23858,40721,pants,1
23859,40724,pants,1
23860,40725,shoe,1
23861,40728,dress,1
23862,40729,outerwear,1
23863,40730,outerwear,1
23864,40732,shoe,1
23865,40736,outerwear,1
23866,40738,pants,1
23867,40739,outerwear,1
23868,40740,dress,1
23869,40741,outerwear,1
23870,40742,dress,1
23871,40743,outerwear,1
23872,40744,pants,1
23873,40746,outerwear,1
23874,40747,outerwear,1
23875,40749,pants,1
23876,40752,shoe,1
23877,40753,dress,1
23878,40754,pants,1
23879,40755,shoe,1
23880,40756,outerwear,1
23881,40758,shoe,1
23882,40759,pants,1
23883,40761,outerwear,1
23884,40762,dress,1
23885,40765,pants,1
23886,40766,outerwear,1
23887,40767,pants,1
23888,40768,outerwear,1
23889,40769,pants,1
23890,40770,pants,1
23891,40771,pants,1
23892,40773,shoe,1
23893,40774,outerwear,1
23894,40775,pants,1
23895,40778,outerwear,1
23896,40780,outerwear,1
